urn:node:R2R,58db140656d794e8d00090b8937b9e65940dd637
urn:node:R2R,8dd5ec680ac73dc5cffdd1a4d97262c7d1ccf168
urn:node:R2R,3e946bbf85d2eafec3ace66ec23e93274b0fb982
urn:node:R2R,3d0c2a245a965672c16e6228bc2dabedd4645220
urn:node:R2R,c68169e6aef6338221a16c7ddb146fadab950155
urn:node:R2R,0db617f18195d3671eed910113ec27bd5f05c285
urn:node:R2R,78c06f6eedf1958b200f7f01a8ffe2ff6c96f55e
urn:node:R2R,509b84e3a85ef9041d0ef7f3426ba720f94b7556
urn:node:R2R,367c6490512b1719ba11cb706d0710d8a1255b49
urn:node:R2R,f30599a7483c89934d1f2618c4b3c58438bde3d9
urn:node:CNUCSB1,doi:10.6085/AA/TPT001_018MXTI011R00_20041014.50.1
urn:node:CNUCSB1,doi:10.6085/AA/ALEXXX_015MTBD003R00_19990813.50.4
urn:node:CNUCSB1,doi:10.6085/AA/YBHX00_XXXITBDXMMR01_20030827.50.3
urn:node:CNUCSB1,doi:10.6085/AA/WILXXX_015MTBD014R00_20000427.50.1
urn:node:CNUCSB1,doi:10.6085/AA/WILXXX_015MTBD014R00_20010322.50.4
urn:node:CNUCSB1,doi:10.6085/AA/BBYX00_XXXIBTNXMBR21_20100517.50.1
urn:node:CNUCSB1,https://pasta.lternet.edu/package/metadata/eml/ecotrends/11879/2
urn:node:CNUCSB1,{052FE3F9-45CF-49E5-8B70-0A634C105C44}
urn:node:CNUCSB1,ark:/90135/q1gb221v/1/mrt-eml.xml
urn:node:CNUCSB1,{3FA8E853-A528-4135-B029-2163169B0C92}
urn:node:KNB,doi:10.6085/AA/SSM001_022MTBD000R00_20060220.50.5
urn:node:KNB,doi:10.5063/AA/nceas.951.27
urn:node:KNB,doi:10.5063/AA/tao.1.1
urn:node:KNB,doi:10.5063/AA/nceas.305.2
urn:node:KNB,doi:10.5063/AA/bowdish.143.5
urn:node:KNB,doi:10.5063/AA/datastar.50.3
urn:node:KNB,doi:10.5063/AA/nceas.940.1
urn:node:KNB,doi:10.6085/AA/CARX00_XXXITBDXLSR01_20030520.50.1
urn:node:KNB,knb.763.1
urn:node:KNB,doi:10.5063/AA/nceas.175.2
urn:node:LTER,doi:10.6073/AA/knb-lter-cdr.36172.122
urn:node:LTER,doi:10.6073/AA/knb-lter-gce.167.25
urn:node:LTER,doi:10.6073/AA/knb-lter-gce.15.14
urn:node:LTER,doi:10.6073/AA/knb-lter-fce.18.3
urn:node:LTER,doi:10.6073/AA/knb-lter-gce.153.13
urn:node:LTER,doi:10.6073/AA/knb-lter-gce.330.18
urn:node:LTER,doi:10.6073/AA/knb-lter-vcr.187.5
urn:node:LTER,doi:10.6073/AA/knb-lter-bes.194.16
urn:node:LTER,doi:10.6073/AA/knb-lter-mcm.7010.2
urn:node:LTER,doi:10.6073/AA/knb-lter-bes.439.39
urn:node:USGS_SDC,901fa218-e701-477e-937c-67170829f863
urn:node:USGS_SDC,09fb57d2-5e98-4fdb-acbc-2aa3c0221afb
urn:node:USGS_SDC,11f2907f-f035-4d48-9518-b4620b33e24d
urn:node:USGS_SDC,c319e3b9-3063-4360-a51d-b3b623285380
urn:node:USGS_SDC,cedbb14d-8209-4fb6-a74f-4f9c077675fd
urn:node:USGS_SDC,2bcda64d-7bf0-4734-8a19-aa713077282f
urn:node:USGS_SDC,f545c78a-9edb-4904-8f66-84eb7b5981b3
urn:node:USGS_SDC,b11a384b-4eac-4ef1-b5e7-aed298271789
urn:node:USGS_SDC,1ab4c56e-c1e0-4f34-9078-e2485830873d
urn:node:USGS_SDC,a3cf8624-f51f-4113-9919-66d0ddacc17b
urn:node:NCEI,{CEA1954B-C7DF-440E-B20A-CC12634B89CB}
urn:node:NCEI,{AFA48853-933C-4462-89BB-77208D05558C}
urn:node:NCEI,{ABC30A39-C370-4691-B7C0-D137D0926627}
urn:node:NCEI,{BCBDB4D8-1FBC-4735-8D4D-3DD05D74C160}
urn:node:NCEI,{B56A7BD4-B230-4A63-9D31-B8781B72E07F}
urn:node:NCEI,{A8762B6E-489D-4D19-AE53-1A0148818561}
urn:node:NCEI,{6C155B02-01EB-4DFC-943B-268254A4517C}
urn:node:NCEI,{79809266-809B-4E37-8C93-97E198EF8163}
urn:node:NCEI,{491FE93D-7F76-4A62-99A0-EF315A0FCD55}
urn:node:NCEI,{5AA1D66E-2CE4-4A8B-B950-35A30AF01044}
urn:node:PISCO,doi:10.6085/AA/SRKX00_XXXITV2XLSR01_20100808.50.1
urn:node:PISCO,doi:10.6085/AA/WRK001_024MXTI023R00_20030816.50.4
urn:node:PISCO,doi:10.6085/AA/SSM001_022MTBD000R00_20030213.50.4
urn:node:PISCO,doi:10.6085/AA/CE042X_042MTBD000R00_20040712.50.1
urn:node:PISCO,doi:10.6085/AA/SHLX00_XXXITBPXLSR02_20130723.50.2
urn:node:PISCO,doi:10.6085/AA/LB30XX_030MTV2001R00_20120614.50.2
urn:node:PISCO,doi:10.6085/AA/ALEXXX_015ADCP015R00_20020423.50.3
urn:node:PISCO,doi:10.6085/AA/LAC001_023MTBD004R00_20080629.50.3
urn:node:PISCO,doi:10.6085/AA/MB042X_042MTBD032R00_20050627.50.5
urn:node:PISCO,doi:10.6085/AA/PELXXX_015ADCP015R00_20020709.50.5
urn:node:GRIIDC,R1-x132-134-0069-003
urn:node:GRIIDC,R2-x216-000-0003-006
urn:node:GRIIDC,R2-x229-000-0001-006
urn:node:GRIIDC,R2-x217-000-0006-003
urn:node:GRIIDC,R2-x222-000-0004-003
urn:node:GRIIDC,R2-x221-000-0003
